mach	die	-8.159183
weg	da	-8.159587
ich	warte	-8.159587
du	getan	-8.160397
das	zu	-8.160397
ich	rufe	-8.164049
mir	gut	-8.167714
bitte	schon	-8.169348
es	ihm	-8.172622
wie	spat	-8.175085
ja	ma	-8.175908
du	ihn	-8.176319
komm	zuruck	-8.177142
du	witze	-8.177142
es	das	-8.178791
geh	schon	-8.182925
hoffe	ich	-8.182925
nicht	sicher	-8.184169
sei	vorsichtig	-8.185414
geht	mir	-8.194592
mach	gut	-8.195011
habe	ihn	-8.196690
mal	her	-8.198371
jawohl	sir	-8.198792
so	weit	-8.199634
sie	wissen	-8.203855
das	sind	-8.206821
habe	dich	-8.207245
wie	schon	-8.212351
schon	sie	-8.213205
bis	bald	-8.214487
auf	jeden	-8.214487
jeden	fall	-8.214487
dann	los	-8.215342
beeilt	euch	-8.215770
schonen	tag	-8.216627
also	dann	-8.217913
will	ich	-8.220490
das	werden	-8.221781
schon	ok	-8.222212
was	sagt	-8.222643
bleib	hier	-8.223937
warum	hast	-8.225233
oh	danke	-8.225665
bin	es	-8.226530
ist	wunderschon	-8.227396
viel	spaß	-8.227829
wie	sie	-8.230866
wusste	ich	-8.232171
komme	gleich	-8.232171
alles	ist	-8.233913
wirklich	nicht	-8.236095
vertrau	mir	-8.237407
auf	mich	-8.239158
fahren	wir	-8.240035
lass	sie	-8.240035
spinnst	du	-8.240474
der	tat	-8.241791
nichts	an	-8.242230
gib	her	-8.243990
du	scheiße	-8.244871
tu	das	-8.245753
hab	ihn	-8.250617
sind	da	-8.253280
nicht	viel	-8.253280
du	noch	-8.253280
wie	sieht	-8.253280
du	sie	-8.254614
weiß	was	-8.255505
hast	mich	-8.255505
dachte	ich	-8.256842
aber	sicher	-8.259075
stimmt	was	-8.263555
er	kommt	-8.263555
heilige	scheiße	-8.265353
das	klar	-8.265353
worum	geht	-8.268055
ganz	einfach	-8.268507
du	machst	-8.268507
wir	hier	-8.268958
sie	los	-8.273936
steig	ein	-8.274844
ich	doch	-8.276662
mussen	los	-8.278028
spat	ist	-8.282137
ja	schon	-8.283052
du	kennst	-8.286722
was	das	-8.287182
du	wirst	-8.290405
komme	mit	-8.293177
sollte	ich	-8.295956
das	wahr	-8.297348
von	wem	-8.298742
nicht	doch	-8.298742
fuhlst	du	-8.300605
es	funktioniert	-8.302004
los	komm	-8.303404
das	wusste	-8.304339
ihnen	gut	-8.307150
gut	gut	-8.307150
eigentlich	nicht	-8.307619
bin	dabei	-8.308558
tun	wir	-8.311380
ist	wichtig	-8.313266
mich	darum	-8.314683
das	gesehen	-8.314683
keinen	sinn	-8.315155
sie	her	-8.315628
danke	dir	-8.316102
ein	scherz	-8.316575
meine	herren	-8.317996
ok	ok	-8.318945
sehr	erfreut	-8.319420
sonst	noch	-8.320845
wir	brauchen	-8.321321
wir	uns	-8.322273
aber	nein	-8.322749
nein	bitte	-8.323226
kennen	sie	-8.323226
das	hat	-8.323703
meine	es	-8.324657
es	ernst	-8.324657
aber	naturlich	-8.325134
sind	hier	-8.325134
dich	auf	-8.325612
habt	ihr	-8.326090
wirst	du	-8.326568
alles	gute	-8.328962
das	gibt	-8.333286
los	jetzt	-8.334249
wieso	denn	-8.334731
sich	das	-8.334731
ist	dein	-8.336179
haben	es	-8.336662
bin	so	-8.337145
noch	was	-8.337628
verpiss	dich	-8.338596
wollt	ihr	-8.338596
habe	angst	-8.339080
wie	heißen	-8.339564
heißen	sie	-8.339564
wahr	sein	-8.340049
du	es	-8.340534
sie	schon	-8.341504
fahren	sie	-8.343448
du	schaffst	-8.343934
mein	freund	-8.343934
wie	auch	-8.344421
mein	vater	-8.346858
zum	beispiel	-8.349302
ist	was	-8.351751
was	habe	-8.352732
warte	hier	-8.354206
na	toll	-8.355682
scheiß	drauf	-8.357653
wissen	wir	-8.357653
ist	sehr	-8.360618
wovon	reden	-8.364584
da	bin	-8.365081
raus	mit	-8.367569
du	meinst	-8.368566
tur	auf	-8.370064
ist	unglaublich	-8.370563
halt	den	-8.373065
so	aus	-8.373065
sind	die	-8.374569
wo	bin	-8.377081
wird	alles	-8.377081
das	hoffe	-8.381619
haben	ihn	-8.382124
mussen	hier	-8.383136
stimmt	das	-8.383642
eine	idee	-8.384148
an	die	-8.384148
ist	lacherlich	-8.384655
mussen	reden	-8.385669
das	kannst	-8.389736
ich	helfe	-8.392287
ganz	recht	-8.393309
nicht	sagen	-8.394844
du	bereit	-8.396381
euch	das	-8.396381
das	sein	-8.396894
gleich	da	-8.402038
das	her	-8.402554
ach	nein	-8.403586
also	los	-8.405137
sie	damit	-8.405137
schon	in	-8.405137
ich	hoffe	-8.406172
kennst	du	-8.406172
ja	richtig	-8.406690
da	druben	-8.407209
sdi	media	-8.407727
media	group	-8.407727
glauben	sie	-8.408246
frohe	weihnachten	-8.409284
ja	aber	-8.409804
wird	nicht	-8.409804
er	war	-8.410324
und	wenn	-8.411364
meine	frau	-8.412927
das	will	-8.414493
nun	ja	-8.415538
aber	ja	-8.420253
wie	kann	-8.420779
keine	ursache	-8.421304
den	boden	-8.421304
macht	schon	-8.422356
seien	sie	-8.423410
wo	hast	-8.423410
hey	leute	-8.423937
findest	du	-8.427105
sie	mal	-8.430813
wie	lauft	-8.433471
das	dein	-8.434003
das	sehe	-8.434003
nicht	ganz	-8.435602
du	tun	-8.435602
wie	fuhlst	-8.437737
ist	fur	-8.437737
wer	hat	-8.438272
und	warum	-8.441486
ist	die	-8.442022
sie	an	-8.443634
du	hattest	-8.444172
hattest	recht	-8.444172
eine	sekunde	-8.446326
der	nachste	-8.447944
witz	sein	-8.451731
geht	dich	-8.453358
es	ihr	-8.454445
werden	wir	-8.454445
verdammt	noch	-8.454988
was	noch	-8.457166
du	ja	-8.460441
noch	etwas	-8.463727
er	das	-8.467574
ich	dachte	-8.468125
sie	platz	-8.470883
sag	mir	-8.471436
das	fur	-8.471436
mit	wem	-8.471989
großer	gott	-8.475313
sie	kennen	-8.476979
ich	bleibe	-8.479205
tu	ich	-8.479205
mich	auch	-8.479205
nichts	gesagt	-8.479763
nicht	glauben	-8.480878
mir	einen	-8.480878
nein	naturlich	-8.481436
dass	du	-8.481436
oh	doch	-8.481995
ich	hier	-8.483672
nein	noch	-8.484232
ich	helfen	-8.487035
klingt	gut	-8.489284
ein	unfall	-8.490410
und	wer	-8.490410
beweg	dich	-8.490973
sie	auch	-8.492101
du	verstanden	-8.492666
sie	sie	-8.493796
das	so	-8.494361
du	mit	-8.494361
wird	schon	-8.494361
rede	mit	-8.494927
habe	sie	-8.496626
so	schnell	-8.498328
deine	hilfe	-8.498896
beruhigen	sie	-8.503452
brauchst	du	-8.506310
wer	ich	-8.506310
fur	immer	-8.508029
dir	an	-8.508603
nimm	das	-8.509176
denken	sie	-8.510325
ich	glaub	-8.512627
sieht	gut	-8.514356
waren	wir	-8.518404
sie	hat	-8.523632
warum	sollte	-8.524214
lass	los	-8.524797
du	lugst	-8.524797
im	gegenteil	-8.524797
macht	er	-8.525380
nicht	fair	-8.527132
und	los	-8.528887
damit	sagen	-8.529473
geben	sie	-8.530059
mit	der	-8.530645
wie	viele	-8.531819
geh	nicht	-8.531819
die	arbeit	-8.533582
moment	bitte	-8.534170
nicht	gesagt	-8.536528
sie	in	-8.536528
tut	es	-8.538299
siehst	gut	-8.538890
wie	ich	-8.543038
ja	alles	-8.543038
was	wollt	-8.543632
schon	klar	-8.544227
doch	egal	-8.544821
das	getan	-8.546012
seht	ihr	-8.548994
bist	verruckt	-8.550190
habe	einen	-8.551387
mich	mal	-8.552585
bist	ein	-8.552585
mit	ihr	-8.553185
muss	es	-8.553185
genau	wie	-8.553785
sehr	witzig	-8.554986
nicht	da	-8.554986
sieh	dich	-8.555587
da	kommt	-8.556790
ja	stimmt	-8.557393
es	hat	-8.557995
mir	aus	-8.560409
ihm	gut	-8.560409
deine	schuld	-8.560409
tut	weh	-8.562829
oh	oh	-8.562829
soll	denn	-8.564648
mich	raten	-8.565862
bleib	stehen	-8.566470
einen	augenblick	-8.567078
nicht	auf	-8.567686
sie	zuruck	-8.570124
gehort	mir	-8.570734
aye	sir	-8.573791
geht	ihr	-8.573791
ich	recht	-8.575630
dich	hin	-8.576244
ist	großartig	-8.577472
und	ob	-8.578087
bei	dir	-8.578702
wie	hast	-8.583638
mir	helfen	-8.584256
ja	du	-8.584256
spielt	keine	-8.586114
keine	rolle	-8.586114
da	drin	-8.589219
du	warst	-8.589219
wie	meinen	-8.589841
eine	uberraschung	-8.591087
weiß	das	-8.591710
oder	nicht	-8.594207
wohin	gehen	-8.594207
dich	lieb	-8.597337
einfach	so	-8.598591
das	geld	-8.598591
werden	sehen	-8.599219
tag	noch	-8.599219
folgen	sie	-8.600476
bitte	dich	-8.601735
toll	aus	-8.604257
wisst	ihr	-8.606153
bin	bereit	-8.608052
ich	arbeite	-8.608686
hatte	keine	-8.609320
mich	horen	-8.609320
du	ok	-8.610590
nicht	wovon	-8.612498
mach	auf	-8.613135
aber	warum	-8.613135
da	los	-8.613135
komm	jetzt	-8.614409
fass	mich	-8.614409
das	ergibt	-8.614409
komm	mal	-8.615686
wir	denn	-8.615686
wollen	wir	-8.616964
halt	dich	-8.618243
hasse	dich	-8.622735
darum	geht	-8.623378
ist	egal	-8.624022
ich	versteh	-8.624666
oh	gut	-8.625310
passen	sie	-8.625955
lass	es	-8.627247
bin	mude	-8.627893
du	in	-8.628539
du	jetzt	-8.628539
nichts	getan	-8.629186
ihr	das	-8.629834
geht	klar	-8.631130
verschwinden	sie	-8.632428
na	bitte	-8.634378
ja	ist	-8.634378
wer	seid	-8.635680
