eu	sinto	-8.224186
sim	isso	-8.224376
em	breve	-8.224947
tenho	um	-8.226090
como	estao	-8.226661
queres	saber	-8.228951
nao	tenhas	-8.232013
embora	daqui	-8.232396
ha	tempo	-8.232396
nao	acho	-8.232972
de	quem	-8.233355
teu	pai	-8.233355
digas	isso	-8.237008
tua	mae	-8.238550
acredito	nisto	-8.243966
ha	mais	-8.251363
sao	voces	-8.251559
sai	dai	-8.253907
sigam	me	-8.255671
onde	estou	-8.258029
temos	tempo	-8.259013
quem	ela	-8.259604
diverte	te	-8.263552
nao	es	-8.265135
larguem	me	-8.266920
por	amor	-8.267515
minha	casa	-8.268707
sim	obrigado	-8.271096
saiam	daqui	-8.271295
vejo	te	-8.271893
so	que	-8.273490
me	toques	-8.274289
eu	posso	-8.274889
eu	acho	-8.276892
estao	aqui	-8.278095
la	meu	-8.280707
ja	tenho	-8.281110
com	medo	-8.282318
posso	entrar	-8.283326
estar	brincar	-8.283528
estas	louco	-8.286155
es	um	-8.286155
isso	significa	-8.290615
dar	uma	-8.290615
conheco	te	-8.291225
sim	acho	-8.293668
calem	se	-8.296935
saudades	tuas	-8.297958
de	mais	-8.299392
va	se	-8.301855
ora	bem	-8.302677
um	erro	-8.303089
tenho	fome	-8.303500
esta	pronto	-8.304118
lindo	menino	-8.305974
acalme	se	-8.308246
calma	calma	-8.308867
esta	morta	-8.309074
parem	com	-8.312391
me	ajudar	-8.315303
tenho	nada	-8.315511
tenhas	medo	-8.315720
me	daqui	-8.319059
em	cima	-8.324090
largue	me	-8.325351
eu	ja	-8.326193
mas	eu	-8.328301
de	loucos	-8.328301
tarde	demais	-8.330202
que	me	-8.331683
sabem	que	-8.332318
tem	piada	-8.332954
onde	vai	-8.334015
seu	filho	-8.335289
assim	mesmo	-8.337629
estas	pronta	-8.337842
sim	verdade	-8.338481
eu	fiz	-8.341257
sim	por	-8.342968
agora	mesmo	-8.343182
estou	dizer	-8.344039
venha	comigo	-8.344468
eu	estava	-8.347690
com	calma	-8.348121
com	que	-8.348982
uma	bebida	-8.348982
que	nojo	-8.350060
feliz	aniversario	-8.351138
levante	se	-8.351786
em	conhecer	-8.352435
quase	la	-8.353949
nao	da	-8.354382
vou	ficar	-8.355899
se	alguma	-8.356333
os	dois	-8.359812
baixa	te	-8.363302
que	estranho	-8.363739
fala	comigo	-8.365271
estou	optimo	-8.365709
estou	ouvir	-8.367682
preocupes	com	-8.373185
nao	sabe	-8.373185
apanhem	no	-8.374068
raio	se	-8.374289
volta	para	-8.374510
merda	esta	-8.376944
me	ir	-8.377387
espere	espere	-8.378495
baixem	se	-8.380717
vou	para	-8.380717
esta	mentir	-8.385174
tu	es	-8.387186
podemos	fazer	-8.388306
sim	mas	-8.390100
cuidado	com	-8.390100
verdade	nao	-8.390325
venha	ca	-8.391223
ca	vamos	-8.391223
espere	ai	-8.391448
nao	que	-8.392122
bem	que	-8.392572
nao	vas	-8.394825
nao	tudo	-8.395953
estou	com	-8.396179
nao	lhe	-8.397083
tanto	faz	-8.399572
meu	irmao	-8.403887
isso	ridiculo	-8.405482
estamos	prontos	-8.405710
minha	filha	-8.405938
isto	ridiculo	-8.406850
estamos	quase	-8.407078
eu	volto	-8.410509
eu	prometo	-8.415792
vao	se	-8.416714
porque	estas	-8.416714
tua	vez	-8.418329
lhe	aconteceu	-8.419022
te	aconteceu	-8.421103
pois	foi	-8.421798
boas	noticias	-8.421798
odeio	te	-8.423189
la	vamos	-8.423886
ca	isso	-8.425977
penso	que	-8.427374
de	pe	-8.429707
mas	porque	-8.432279
eu	consigo	-8.436973
nao	percebes	-8.436973
para	sempre	-8.438857
esta	ver	-8.438857
eu	ouvi	-8.440272
um	idiota	-8.442635
de	maneira	-8.444766
maneira	nenhuma	-8.444766
estou	perceber	-8.448091
que	faco	-8.449281
aqui	mesmo	-8.449996
ai	vem	-8.453099
um	acordo	-8.453099
bem	bem	-8.453577
como	foi	-8.456451
com	fome	-8.456451
pensa	nisso	-8.456691
posso	acreditar	-8.456691
para	si	-8.458372
que	dizer	-8.458853
tu	que	-8.459334
segura	te	-8.460055
que	diz	-8.460055
sim	tenho	-8.460296
estou	caminho	-8.462224
raio	estas	-8.464398
vale	pena	-8.465124
fica	ai	-8.467546
estas	pensar	-8.469975
sei	quem	-8.471434
posso	ir	-8.471678
como	eu	-8.477050
